id,gender,region,city,age,edu_degree,major,inistitute
164541336,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,محاسبة,جامعة الإمام محمد بن سعود الإسلامية
164373467,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,هندسة كهربائية,أخرى
161965933,ذكر,لا يوجد,لا يوجد,24.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
162463384,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,السكرتارية والأعمال المكتبية,أخرى
161940142,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,محاسبة,جامعة الطائف 
167466686,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,تقنية المعلومات,أخرى
164579857,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,لغات وترجمة - انجليزي,جامعة الملك خالد
168140232,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,الكيمياء,جامعة الطائف 
161191912,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,المناهج وطرق التدريس,جامعة الملك خالد
169732088,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,تسويق,جامعة الملك خالد
170935287,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,محاسبة,جامعة الملك فيصل 
161160249,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,مالية,جامعة الأمير سطام بن عبد العزيز
171691203,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,موارد بشرية,جامعة القصيم
163087053,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,الفيزياء,جامعة أم القرى 
